Equip ID;Minesite;Equipment;Equip Label;On Site Id;Equipment Type;Model;Status;SerialNumber;Commissioning Date;Parent Product Family;Brand;Product Group;Created Date
4709;Sabodala;DT233;DT233;;777;777E;-1;KYD00269;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;20/01/2025
4710;Sabodala;DT234;DT234;;777;777E;-1;KYD00341;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;20/01/2025
4711;Sabodala;DT235;DT235;;777;777E;-1;KYD00342;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;20/01/2025
4712;Sabodala;DT236;DT236;;777;777E;-1;KYD02829;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;20/01/2025
4713;Sabodala;DT237;DT237;;777;777E;-1;KYD02830;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;20/01/2025
4714;Sabodala;DZ216;DZ216;;D10;D10T2;-1;RAB00926;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;20/01/2025
4715;Sabodala;DZ217;DZ217;;D10;D10T2;-1;RAB00941;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;20/01/2025
4716;Sabodala;DZ218;DZ218;;D10;D10T2;-1;RAB01045;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;20/01/2025
4717;Sabodala;DZ219;DZ219;;D10;D10T2;-1;RAB01095;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;20/01/2025
4718;Sabodala;DZ220;DZ220;;D10;D10T2;-1;RAB01112;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;20/01/2025
6803;Sadiola/Mota;G 062;G 062;;16;16M3;-1;E9Y00242;;MOTOR GRADER;;MOTOR GRADER;06/04/2026
6802;Sadiola/Mota;G 067;G 067;;16;16 GC;-1;EB900249;;MOTOR GRADER;;MOTOR GRADER;06/04/2026
6489;Sadiola/Mota;G56;G56;;16;16M3;-1;E9Y00230;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;15/04/2025
6490;Sadiola/Mota;G60;G60;;16;16;-1;NN500133;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;15/04/2025
6497;Sadiola/Mota;G62-1;G62-1;;16;C13;0;TXX01233;12/31/2018 8:00:00 AM;ENGINE - MACHINE;CAT;ENGINE - MACHINE;15/04/2025
6804;Sadiola/Mota;E 151;E 151;;333;333;-1;TJT30214;;EXCAVATOR;;EXCAVATOR;06/04/2026
6805;Sadiola/Mota;E 152;E 152;;333;333;-1;TJT30224;;EXCAVATOR;;EXCAVATOR;06/04/2026
6495;Sadiola/Mota;E106;E106;;336;336D2 L;-1;YCF00838;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;15/04/2025
6496;Sadiola/Mota;E122;E122;;336;336 GC;-1;JFW21149;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;15/04/2025
6806;Sadiola/Mota;E 145;E 145;;390;390F L;-1;HJD20386;;EXCAVATOR;;EXCAVATOR;06/04/2026
6799;Sadiola/Mota;E 149;E 149;;395;395;-1;SGD40007;;EXCAVATOR;;EXCAVATOR;06/04/2026
6800;Sadiola/Mota;E 148;E 148;;6015;6015;-1;6B900186;;EXPANDED MINING PRODUCTS;;EXPANDED MINING PRODUCTS;06/04/2026
6494;Sadiola/Mota;E117;E117;;6015;6015B;-1;FKD00169;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/04/2025
6801;Sadiola/Mota;E 150;E 150;;6030;6030;-1;6P300129;;EXPANDED MINING PRODUCTS;;EXPANDED MINING PRODUCTS;06/04/2026
6492;Sadiola/Mota;E120;E120;;6030;6030;-1;J8F00101;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/04/2025
6493;Sadiola/Mota;E121;E121;;6030;6030;-1;J8F00102;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/04/2025
6491;Sadiola/Mota;E99;E99;;6030;6030;-1;DHL30313;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/04/2025
6447;Sadiola/Mota;RD109;RD109;;769;769D;0;BBB00299;12/31/2018 12:00:00 AM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;14/04/2025
6448;Sadiola/Mota;RD110;RD110;;769;769D;-1;BBB00302;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6449;Sadiola/Mota;RD111;RD111;;769;769D;-1;BBB00307;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6450;Sadiola/Mota;RD89;RD89;;773;773E;-1;BDA00175;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6807;Sadiola/Mota;RD 091;RD 091;;777;777D;-1;FKR01431;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6808;Sadiola/Mota;RD 140;RD 140;;777;777E;-1;KDP00524;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6809;Sadiola/Mota;RD 142;RD 142;;777;777E;-1;KDP00908;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6810;Sadiola/Mota;RD 227;RD 227;;777;777-05;-1;7W802683;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6811;Sadiola/Mota;RD 228;RD 228;;777;777-05;-1;7W802684;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6812;Sadiola/Mota;RD 229;RD 229;;777;777-05;-1;7W802685;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6813;Sadiola/Mota;RD 230;RD 230;;777;777-05;-1;7W802686;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6814;Sadiola/Mota;RD 231;RD 231;;777;777-05;-1;7W802687;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6455;Sadiola/Mota;RD132;RD132;;777;777D;-1;FKR02198;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6456;Sadiola/Mota;RD133;RD133;;777;777D;-1;FKR02203;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6457;Sadiola/Mota;RD134;RD134;;777;777D;-1;FKR02550;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6458;Sadiola/Mota;RD135;RD135;;777;777D;-1;FKR02551;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6459;Sadiola/Mota;RD136;RD136;;777;777D;-1;FKR00953;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6460;Sadiola/Mota;RD138;RD138;;777;777E;-1;KDP00522;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6461;Sadiola/Mota;RD139;RD139;;777;777E;-1;KDP00523;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6462;Sadiola/Mota;RD140;RD140;;777;777E;0;KDP00254;12/31/2018 8:00:00 AM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6463;Sadiola/Mota;RD141;RD141;;777;777E;-1;KDP00907;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6464;Sadiola/Mota;RD142;RD142;;777;;0;DKP00908;12/31/2018 8:00:00 AM;;CAT;;15/04/2025
6465;Sadiola/Mota;RD143;RD143;;777;777E;-1;KDP00977;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6466;Sadiola/Mota;RD144;RD144;;777;777E;-1;KDP00978;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6467;Sadiola/Mota;RD145;RD145;;777;777E;-1;KDP01020;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6468;Sadiola/Mota;RD146;RD146;;777;777E;-1;KDP01021;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6469;Sadiola/Mota;RD147;RD147;;777;777E;-1;KDP01411;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6470;Sadiola/Mota;RD148;RD148;;777;777E;-1;KDP01412;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6471;Sadiola/Mota;RD149;RD149;;777;777E;-1;KDP01413;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6472;Sadiola/Mota;RD150;RD150;;777;777D;-1;AGC00898;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6473;Sadiola/Mota;RD151;RD151;;777;777E;-1;KYD00108;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6474;Sadiola/Mota;RD152;RD152;;777;777E;-1;KYD00109;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6475;Sadiola/Mota;RD153;RD153;;777;777E;-1;KYD00110;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6476;Sadiola/Mota;RD154;RD154;;777;777E;-1;KYD00111;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6477;Sadiola/Mota;RD155;RD155;;777;777E;-1;KYD00118;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6819;Sadiola/Mota;RD233;RD233;;777;777-05;-1;7W805273;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6818;Sadiola/Mota;RD234;RD234;;777;777-05;-1;7W805276;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6817;Sadiola/Mota;RD235;RD235;;777;777-05;-1;7W805277;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6820;Sadiola/Mota;RD236;RD236;;777;777-05;-1;7W805278;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6821;Sadiola/Mota;RD237;RD237;;777;777-05;-1;7W805283;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6816;Sadiola/Mota;RD238;RD238;;777;777-05;-1;7W805288;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6815;Sadiola/Mota;RD239;RD239;;777;777-05;-1;7W805290;;OFF-HIGHWAY TRUCK;;OFF-HIGHWAY TRUCK;06/04/2026
6451;Sadiola/Mota;RD49;RD49;;777;777D;-1;3PR00354;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6452;Sadiola/Mota;RD69;RD69;;777;777D;-1;FKR00630;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6453;Sadiola/Mota;RD70;RD70;;777;777D;-1;FKR00631;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6454;Sadiola/Mota;RD91;RD91;;777;777D;0;FKR01413;12/31/2018 8:00:00 AM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/04/2025
6822;Sadiola/Mota;WD 12;WD 12;;844;844H;-1;BTW00253;;WHEEL DOZER;;WHEEL DOZER;06/04/2026
6484;Sadiola/Mota;WD12;WD12;;844;;0;CAT844H;12/31/2018 8:00:00 AM;;CAT;;15/04/2025
6823;Sadiola/Mota;L 087;L 087;;988;988K;-1;L8X00355;;WHEEL-TYPE LOADER;;WHEEL-TYPE LOADER;06/04/2026
6485;Sadiola/Mota;L86;L86;;988;988K;-1;L8X00353;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;15/04/2025
6486;Sadiola/Mota;L87;L87;;988;;0;TL800355;12/31/2018 8:00:00 AM;;CAT;;15/04/2025
6487;Sadiola/Mota;L88;L88;;988;988K;-1;L8X00315;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;15/04/2025
6488;Sadiola/Mota;L89;L89;;988;988K;-1;L8X00339;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;15/04/2025
6825;Sadiola/Mota;D 124;D 124;;D9;D9G;-1;AK400339;;TRACK-TYPE TRACTOR;;TRACK-TYPE TRACTOR;06/04/2026
6826;Sadiola/Mota;D 125;D 125;;D9;D9G;-1;AK400416;;TRACK-TYPE TRACTOR;;TRACK-TYPE TRACTOR;06/04/2026
6824;Sadiola/Mota;D 132;D 132;;D9;D9G;-1;AK401052;;TRACK-TYPE TRACTOR;;TRACK-TYPE TRACTOR;06/04/2026
6478;Sadiola/Mota;D103;D103;;D9;D9R;-1;WDM04219;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/04/2025
6479;Sadiola/Mota;D104;D104;;D9;D9R;-1;WDM04238;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/04/2025
6480;Sadiola/Mota;D111;D111;;D9;D9R;-1;WDM00422;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/04/2025
6481;Sadiola/Mota;D114;D114;;D9;D9R;-1;WDM05014;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/04/2025
6482;Sadiola/Mota;D115;D115;;D9;D9R;-1;WDM05012;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/04/2025
6483;Sadiola/Mota;D116;D116;;D9;D9R;-1;WDM04716;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/04/2025
4537;Sanbrado/AMS;GO3005-1;GO3005-1;;16;16;0;NN500213;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;18/09/2024
3758;Sanbrado/AMS;GO722;GO722;;16;16M;0;R9H00507;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;15/09/2024
3759;Sanbrado/AMS;GO723;GO723;;16;16M;0;R9H00586;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;15/09/2024
3760;Sanbrado/AMS;EO760;EO760;;336;336D;0;PGW00187;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;15/09/2024
3755;Sanbrado/AMS;EO2029;EO2029;;6015;6015B;0;WSN00133;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/09/2024
3756;Sanbrado/AMS;EO3013;EO3013;;6015;6015B;0;WSN00125;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/09/2024
3757;Sanbrado/AMS;EO3016;EO3016;;6015;6015B;0;FKD00222;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;15/09/2024
3754;Sanbrado/AMS;DT3052;DT3052;;745;745;0;3F601079;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;15/09/2024
3773;Sanbrado/AMS;DT3006;DT3006;;777;777F;0;JRP02918;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3774;Sanbrado/AMS;DT3009;DT3009;;777;777F;0;JRP02929;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3775;Sanbrado/AMS;DT3011;DT3011;;777;777F;0;JRP02941;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3776;Sanbrado/AMS;DT3012;DT3012;;777;777F;0;JRP02942;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3777;Sanbrado/AMS;DT3025;DT3025;;777;777F;0;JRP03090;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3778;Sanbrado/AMS;DT897;DT897;;777;777F;0;JRP03026;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3779;Sanbrado/AMS;DT899;DT899;;777;777F;0;JRP03036;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3780;Sanbrado/AMS;DT932;DT932;;777;777F;0;JRP02020;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3763;Sanbrado/AMS;DT949;DT949;;777;777E;0;KDP00644;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3764;Sanbrado/AMS;DT950;DT950;;777;777E;0;KDP00645;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3765;Sanbrado/AMS;DT951;DT951;;777;777E;0;KDP00689;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3766;Sanbrado/AMS;DT952;DT952;;777;777E;0;KDP00690;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3767;Sanbrado/AMS;DT953;DT953;;777;777E;0;KDP00718;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3768;Sanbrado/AMS;DT954;DT954;;777;777E;0;KDP00719;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3769;Sanbrado/AMS;DT965;DT965;;777;777E;0;KDP00699;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3770;Sanbrado/AMS;DT966;DT966;;777;777E;0;KDP00700;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3771;Sanbrado/AMS;DT967;DT967;;777;777E;0;KDP00701;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3772;Sanbrado/AMS;DT968;DT968;;777;777E;0;KDP00702;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3761;Sanbrado/AMS;WK715;WK715;;777 WT;777F;0;JRP00868;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3762;Sanbrado/AMS;WK716;WK716;;777 WT;777F;0;JRP01258;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;15/09/2024
3781;Sanbrado/AMS;LO3004;LO3004;;988;988K;0;LWX00867;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;15/09/2024
3782;Sanbrado/AMS;LO3005;LO3005;;988;988K;0;LWX00868;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;15/09/2024
3783;Sanbrado/AMS;DZ2026;DZ2026;;D9;D9R;0;WDM04622;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/09/2024
3784;Sanbrado/AMS;DZ3008;DZ3008;;D9;D9R;0;WDM02416;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/09/2024
3785;Sanbrado/AMS;DZ754;DZ754;;D9;D9R;0;WDM04236;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/09/2024
3786;Sanbrado/AMS;DZ757;DZ757;;D9;D9R;0;WDM04624;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/09/2024
3787;Sanbrado/AMS;DZ758;DZ758;;D9;D9R;0;WDM04652;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;15/09/2024
6498;Sangaredi/CBG;V150B;V150B;;150;;0;Z92W2131;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6501;Sangaredi/CBG;NV274;NV274;;16;16H;-1;ATS00816;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;02/06/2025
6500;Sangaredi/CBG;NV274 MO;NV274 MO;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6504;Sangaredi/CBG;SAN-16M3;SAN-16M3;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6503;Sangaredi/CBG;SAN-16M3 E9Y 2017-1;SAN-16M3 E9Y 2017-1;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6502;Sangaredi/CBG;SAN-16T ATS00816;SAN-16T ATS00816;;16;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6505;Sangaredi/CBG;45V835;45V835;;320;320D L;0;KZF00657;12/31/2018 8:00:00 AM;EXCAVATOR;CAT;EXCAVATOR;01/06/2025
6507;Sangaredi/CBG;SANG-320D_L;SANG-320D_L;;320;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6506;Sangaredi/CBG;SANG-320DL;SANG-320DL;;320;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6508;Sangaredi/CBG;SAN-6020B DNR 2017-1;SAN-6020B DNR 2017-1;;6020;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6528;Sangaredi/CBG;CBG-777F WW JXP00237;CBG-777F WW JXP00237;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6509;Sangaredi/CBG;CP117[1];CP117[1];;777;777D;0;3PR00703;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6514;Sangaredi/CBG;CP131;CP131;;777;777F;-1;JRP01672;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6518;Sangaredi/CBG;CP131 MO;CP131 MO;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6515;Sangaredi/CBG;CP132;CP132;;777;777F;-1;JRP01673;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6519;Sangaredi/CBG;CP132 MO;CP132 MO;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6516;Sangaredi/CBG;CP133;CP133;;777;777F;-1;JRP01652;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6520;Sangaredi/CBG;CP133 MO;CP133 MO;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6517;Sangaredi/CBG;CP134;CP134;;777;777F;-1;JRP01670;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6521;Sangaredi/CBG;CP134 MO;CP134 MO;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6522;Sangaredi/CBG;CP135 MO;CP135 MO;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6529;Sangaredi/CBG;CP148;CP148;;777;777G;-1;TNM00872;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6530;Sangaredi/CBG;CP149;CP149;;777;777G;-1;TNM00882;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;02/06/2025
6513;Sangaredi/CBG;SAN-777E;SAN-777E;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6535;Sangaredi/CBG;SAN-777G;SAN-777G;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6534;Sangaredi/CBG;SAN-777G TNM 2017-1;SAN-777G TNM 2017-1;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6510;Sangaredi/CBG;SANG-777D;SANG-777D;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6511;Sangaredi/CBG;SANG-777D FKR;SANG-777D FKR;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6512;Sangaredi/CBG;SANG-777D FKR: 777D;SANG-777D FKR: 777D;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6524;Sangaredi/CBG;SANG-777F;SANG-777F;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6532;Sangaredi/CBG;SANG-777G TNM;SANG-777G TNM;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6533;Sangaredi/CBG;SANG-777G TNM: 777G;SANG-777G TNM: 777G;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6531;Sangaredi/CBG;SANG-777G-TNM;SANG-777G-TNM;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6527;Sangaredi/CBG;SANG-JRP 777F;SANG-JRP 777F;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
6523;Sangaredi/CBG;VCC0145: 777F Copy;VCC0145: 777F Copy;;777;;0;;12/31/2018 4:00:00 PM;;CAT;;02/06/2025
